Publisher,Journal Title,eISSN,eISSN Link,Journal Website,Open Access Options,Embargo & Sharing Policy,APC Information,Notes
American Chemical Society (ACS),Organic Process Research & Development,1520-586X,https://portal.issn.org/resource/ISSN/1520-586X,https://pubs.acs.org/journal/oprdfk,https://acsopenscience.org/researchers/open-access/,https://acsopenscience.org/public_access/,https://acsopenscience.org/researchers/oa-pricing/,"Standard green OA embargo is 12 months for hybrid journals; a zero-embargo green OA option exists (see the sharing/public-access page). APC/pricing is via the ACS pricing estimator, not a flat per-journal list."
American Chemical Society (ACS),Organometallics,1520-6041,https://portal.issn.org/resource/ISSN/1520-6041,,https://acsopenscience.org/researchers/open-access/,https://acsopenscience.org/public_access/,https://acsopenscience.org/researchers/oa-pricing/,"Standard green OA embargo is 12 months for hybrid journals; a zero-embargo green OA option exists (see the sharing/public-access page). APC/pricing is via the ACS pricing estimator, not a flat per-journal list. Journal website not linked: no ACS journal code in openalex."
American Chemical Society (ACS),The Journal of Organic Chemistry,1520-6904,https://portal.issn.org/resource/ISSN/1520-6904,https://pubs.acs.org/journal/joceah,https://acsopenscience.org/researchers/open-access/,https://acsopenscience.org/public_access/,https://acsopenscience.org/researchers/oa-pricing/,"Standard green OA embargo is 12 months for hybrid journals; a zero-embargo green OA option exists (see the sharing/public-access page). APC/pricing is via the ACS pricing estimator, not a flat per-journal list."
American Chemical Society (ACS),The Journal of Physical Chemistry A,1520-5215,https://portal.issn.org/resource/ISSN/1520-5215,https://pubs.acs.org/journal/jpcafh,https://acsopenscience.org/researchers/open-access/,https://acsopenscience.org/public_access/,https://acsopenscience.org/researchers/oa-pricing/,"Standard green OA embargo is 12 months for hybrid journals; a zero-embargo green OA option exists (see the sharing/public-access page). APC/pricing is via the ACS pricing estimator, not a flat per-journal list."
American Chemical Society (ACS),The Journal of Physical Chemistry B,1520-5207,https://portal.issn.org/resource/ISSN/1520-5207,,https://acsopenscience.org/researchers/open-access/,https://acsopenscience.org/public_access/,https://acsopenscience.org/researchers/oa-pricing/,"Standard green OA embargo is 12 months for hybrid journals; a zero-embargo green OA option exists (see the sharing/public-access page). APC/pricing is via the ACS pricing estimator, not a flat per-journal list. Journal website not linked: no ACS journal code in openalex."
American Chemical Society (ACS),The Journal of Physical Chemistry C,1932-7455,https://portal.issn.org/resource/ISSN/1932-7455,,https://acsopenscience.org/researchers/open-access/,https://acsopenscience.org/public_access/,https://acsopenscience.org/researchers/oa-pricing/,"Standard green OA embargo is 12 months for hybrid journals; a zero-embargo green OA option exists (see the sharing/public-access page). APC/pricing is via the ACS pricing estimator, not a flat per-journal list. Journal website not linked: no ACS journal code in openalex."
American Chemical Society (ACS),The Journal of Physical Chemistry Letters,1948-7185,https://portal.issn.org/resource/ISSN/1948-7185,,https://acsopenscience.org/researchers/open-access/,https://acsopenscience.org/public_access/,https://acsopenscience.org/researchers/oa-pricing/,"Standard green OA embargo is 12 months for hybrid journals; a zero-embargo green OA option exists (see the sharing/public-access page). APC/pricing is via the ACS pricing estimator, not a flat per-journal list. Journal website not linked: no ACS journal code in openalex."
Association of Computing Machinery (ACM),3C ON-LINE,1078-2192,https://portal.issn.org/resource/ISSN/1078-2192,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org).
Association of Computing Machinery (ACM),A2CWiC: Amrita ACM-W Celebration on Women in Computing in India,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),AADEBUG: Automated analysis-driven debugging,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),AADNIC-ABMECR: Africa-Asia Dialogue Network International Conference on Advances in Business Management and Electronic Commerce Research,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),AAIA: Advances in Artificial Intelligence and Applications,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),AAMAS: International Conference on Autonomous Agents and Multiagent Systems,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),ACAI: Advances in Computing and Artificial Intelligence,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),"ACCICI: Advances in Computing, Communications and Informatics",,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),AcessNets: Access Networks,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),ACI: Animal-Computer Interaction,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),ACISNR: Applications of Computer and Information Sciences to Nature Research,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),ACIT: Applied Computing and Information Technology,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
